DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,AÑOOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
1.0,0101,6.0,2023.0,10.0,4.0,2023.0,1.0,0101,67.0,51.0,4.0,4.0,320.0,320.0,2.0,4.0,52,52
12.0,1217,6.0,2023.0,27.0,2.0,2023.0,12.0,1217,42.0,34.0,4.0,4.0,320.0,320.0,2.0,3.0,52,52
1.0,0115,6.0,2023.0,11.0,5.0,2023.0,1.0,0115,44.0,42.0,4.0,4.0,320.0,320.0,5.0,4.0,52,52
18.0,1801,6.0,2023.0,14.0,3.0,2023.0,18.0,1804,51.0,29.0,4.0,4.0,320.0,320.0,4.0,4.0,52,52
8.0,0801,6.0,2023.0,23.0,5.0,2023.0,8.0,0802,34.0,31.0,4.0,9.0,320.0,320.0,4.0,4.0,52,51
1.0,0101,6.0,2023.0,13.0,6.0,2023.0,1.0,0115,39.0,42.0,4.0,4.0,320.0,320.0,4.0,5.0,52,52
4.0,0401,6.0,2023.0,10.0,3.0,2023.0,4.0,0413,33.0,29.0,4.0,4.0,320.0,320.0,4.0,3.0,52,52
1.0,0101,6.0,2023.0,23.0,5.0,2023.0,1.0,0101,43.0,44.0,4.0,4.0,320.0,320.0,5.0,4.0,52,52
1.0,0101,6.0,2023.0,13.0,3.0,2023.0,1.0,0101,23.0,23.0,9.0,4.0,320.0,320.0,3.0,4.0,52,52
1.0,0101,6.0,2023.0,29.0,5.0,2023.0,1.0,0117,38.0,25.0,4.0,4.0,320.0,320.0,2.0,3.0,52,51
1.0,0101,6.0,2023.0,22.0,5.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,222.0,9.0,9.0,52,51
1.0,0116,6.0,2023.0,3.0,5.0,2023.0,1.0,0115,35.0,33.0,4.0,4.0,320.0,320.0,4.0,4.0,52,52
5.0,0501,7.0,2023.0,13.0,6.0,2023.0,5.0,0501,37.0,31.0,4.0,4.0,320.0,320.0,2.0,1.0,52,52
1.0,0101,7.0,2023.0,12.0,6.0,2023.0,1.0,0101,46.0,43.0,4.0,9.0,320.0,320.0,2.0,1.0,52,52
1.0,0101,7.0,2023.0,29.0,6.0,2023.0,1.0,0101,35.0,39.0,4.0,4.0,320.0,320.0,4.0,4.0,52,51
1.0,0101,7.0,2023.0,29.0,6.0,2023.0,1.0,0101,27.0,33.0,4.0,9.0,320.0,320.0,4.0,4.0,52,52
1.0,0101,7.0,2023.0,7.0,6.0,2023.0,1.0,0101,47.0,38.0,9.0,4.0,320.0,320.0,1.0,4.0,52,52
9.0,0901,7.0,2023.0,11.0,7.0,2023.0,8.0,0803,999.0,47.0,9.0,1.0,720.0,320.0,9.0,2.0,52,52
1.0,0101,7.0,2023.0,19.0,6.0,2023.0,1.0,0113,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,52,52
1.0,0101,7.0,2023.0,1.0,6.0,2023.0,1.0,0101,33.0,28.0,4.0,4.0,320.0,320.0,2.0,4.0,52,52
1.0,0101,7.0,2023.0,10.0,5.0,2023.0,1.0,0101,39.0,31.0,4.0,4.0,320.0,320.0,4.0,4.0,52,52
1.0,0101,8.0,2023.0,13.0,7.0,2023.0,1.0,0101,30.0,30.0,4.0,4.0,320.0,320.0,3.0,5.0,52,52
9.0,0901,8.0,2023.0,15.0,8.0,2023.0,9.0,0909,56.0,53.0,4.0,4.0,320.0,320.0,4.0,4.0,52,52
10.0,1001,8.0,2023.0,10.0,8.0,2023.0,10.0,1004,42.0,49.0,4.0,4.0,320.0,320.0,4.0,5.0,52,52
9.0,0921,8.0,2023.0,13.0,6.0,2023.0,11.0,1107,40.0,42.0,4.0,4.0,320.0,320.0,2.0,3.0,52,52
21.0,2101,8.0,2023.0,28.0,7.0,2023.0,20.0,2008,52.0,50.0,4.0,4.0,320.0,320.0,3.0,2.0,52,52
1.0,0101,8.0,2023.0,3.0,5.0,2023.0,1.0,0101,35.0,33.0,4.0,4.0,320.0,320.0,4.0,4.0,52,52
1.0,0101,8.0,2023.0,14.0,7.0,2023.0,1.0,0101,56.0,50.0,4.0,4.0,320.0,320.0,5.0,4.0,52,52
9.0,0922,8.0,2023.0,14.0,4.0,2023.0,9.0,0917,30.0,33.0,4.0,4.0,320.0,320.0,9.0,3.0,52,52
13.0,1301,9.0,2023.0,4.0,4.0,2023.0,14.0,1407,36.0,31.0,1.0,1.0,320.0,320.0,2.0,2.0,52,52
22.0,2201,9.0,2023.0,22.0,8.0,2023.0,22.0,2201,49.0,48.0,4.0,4.0,320.0,320.0,2.0,2.0,52,51
17.0,1701,9.0,2023.0,9.0,8.0,2023.0,17.0,1703,45.0,41.0,1.0,1.0,320.0,320.0,1.0,1.0,52,52
19.0,1901,9.0,2023.0,10.0,8.0,2023.0,19.0,1901,46.0,44.0,4.0,4.0,320.0,320.0,5.0,4.0,52,52
1.0,0114,9.0,2023.0,24.0,8.0,2023.0,1.0,0101,32.0,27.0,1.0,4.0,320.0,320.0,3.0,4.0,52,51
9.0,0901,9.0,2023.0,5.0,9.0,2023.0,8.0,0802,49.0,45.0,1.0,1.0,320.0,320.0,2.0,2.0,52,52
18.0,1801,9.0,2023.0,9.0,8.0,2023.0,18.0,1801,27.0,31.0,4.0,4.0,320.0,320.0,5.0,4.0,52,52
22.0,2205,9.0,2023.0,6.0,9.0,2023.0,22.0,2205,54.0,44.0,4.0,4.0,320.0,320.0,2.0,2.0,52,52
1.0,0101,9.0,2023.0,14.0,7.0,2023.0,1.0,0101,67.0,41.0,4.0,4.0,320.0,320.0,4.0,4.0,52,52
9.0,0920,10.0,2023.0,7.0,9.0,2023.0,9.0,0901,31.0,32.0,1.0,4.0,320.0,320.0,2.0,2.0,52,52
19.0,1904,10.0,2023.0,29.0,6.0,2023.0,19.0,1904,29.0,43.0,4.0,4.0,320.0,320.0,2.0,5.0,52,52
13.0,1301,10.0,2023.0,11.0,8.0,2023.0,13.0,1301,46.0,47.0,4.0,4.0,320.0,320.0,2.0,4.0,52,52
1.0,0101,10.0,2023.0,18.0,8.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,52,52
1.0,0115,10.0,2023.0,6.0,9.0,2023.0,1.0,0115,37.0,34.0,4.0,4.0,320.0,320.0,3.0,4.0,52,52
1.0,0101,10.0,2023.0,16.0,10.0,2023.0,1.0,0101,31.0,24.0,1.0,4.0,320.0,320.0,2.0,3.0,52,52
16.0,1601,10.0,2023.0,9.0,6.0,2023.0,16.0,1601,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,52,51
10.0,1001,10.0,2023.0,27.0,7.0,2023.0,10.0,1009,42.0,50.0,1.0,9.0,320.0,124.0,3.0,9.0,52,52
10.0,1001,10.0,2023.0,13.0,9.0,2023.0,10.0,1001,41.0,29.0,4.0,4.0,320.0,320.0,4.0,3.0,52,52
22.0,2201,10.0,2023.0,7.0,9.0,2023.0,22.0,2201,24.0,27.0,4.0,4.0,320.0,320.0,2.0,1.0,52,52
9.0,0920,10.0,2023.0,5.0,10.0,2023.0,9.0,0920,55.0,51.0,4.0,4.0,320.0,320.0,4.0,4.0,52,52
22.0,2205,10.0,2023.0,28.0,9.0,2023.0,1.0,0101,999.0,47.0,9.0,4.0,320.0,320.0,9.0,3.0,52,52
15.0,1501,10.0,2023.0,1.0,9.0,2023.0,15.0,1501,45.0,42.0,1.0,1.0,320.0,320.0,1.0,2.0,52,52
9.0,0901,10.0,2023.0,5.0,10.0,2023.0,9.0,0901,35.0,35.0,4.0,4.0,320.0,320.0,4.0,4.0,52,51
1.0,0107,10.0,2023.0,7.0,7.0,2023.0,12.0,1213,50.0,45.0,4.0,4.0,320.0,320.0,3.0,2.0,52,52
21.0,2101,11.0,2023.0,5.0,10.0,2023.0,21.0,2101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,52,52
2.0,0201,11.0,2023.0,25.0,10.0,2023.0,2.0,0201,42.0,36.0,4.0,4.0,320.0,320.0,4.0,4.0,52,52
1.0,0101,11.0,2023.0,6.0,11.0,2023.0,1.0,0101,29.0,29.0,4.0,4.0,320.0,320.0,4.0,4.0,52,52
1.0,0101,11.0,2023.0,9.0,10.0,2023.0,20.0,2007,33.0,32.0,4.0,4.0,320.0,320.0,4.0,3.0,52,52
9.0,0901,11.0,2023.0,30.0,10.0,2023.0,9.0,0901,33.0,27.0,4.0,4.0,320.0,320.0,5.0,4.0,52,52
6.0,0601,11.0,2023.0,12.0,10.0,2023.0,6.0,0601,39.0,41.0,4.0,4.0,320.0,320.0,2.0,4.0,52,52
13.0,1304,11.0,2023.0,4.0,10.0,2023.0,1.0,0101,25.0,28.0,5.0,4.0,320.0,320.0,2.0,4.0,52,52
21.0,2101,11.0,2023.0,1.0,9.0,2023.0,1.0,0101,57.0,47.0,4.0,4.0,320.0,320.0,3.0,4.0,52,52
1.0,0101,12.0,2023.0,25.0,8.0,2023.0,1.0,0115,52.0,52.0,4.0,4.0,320.0,320.0,4.0,5.0,52,52
1.0,0101,12.0,2023.0,11.0,10.0,2023.0,1.0,0103,49.0,30.0,4.0,4.0,320.0,320.0,4.0,2.0,52,52
1.0,0101,12.0,2023.0,8.0,12.0,2023.0,1.0,0101,44.0,37.0,4.0,4.0,320.0,320.0,4.0,5.0,52,52
9.0,0920,12.0,2023.0,23.0,2.0,2023.0,9.0,0920,40.0,32.0,4.0,4.0,320.0,320.0,4.0,4.0,52,52
10.0,1001,12.0,2023.0,16.0,10.0,2023.0,10.0,1001,44.0,50.0,4.0,4.0,320.0,320.0,2.0,2.0,52,52
14.0,1401,12.0,2023.0,30.0,10.0,2023.0,14.0,1401,44.0,41.0,1.0,4.0,320.0,320.0,1.0,1.0,52,52
1.0,0115,12.0,2023.0,24.0,10.0,2023.0,1.0,0115,39.0,40.0,4.0,4.0,320.0,320.0,4.0,5.0,52,52
1.0,0115,12.0,2023.0,18.0,9.0,2023.0,1.0,0101,31.0,40.0,4.0,4.0,320.0,320.0,2.0,4.0,52,52
1.0,0101,12.0,2023.0,18.0,10.0,2023.0,1.0,0101,49.0,50.0,4.0,4.0,320.0,320.0,4.0,4.0,52,52
1.0,0115,12.0,2023.0,28.0,11.0,2023.0,22.0,2217,45.0,44.0,9.0,9.0,156.0,156.0,4.0,5.0,52,52
4.0,0401,12.0,2023.0,23.0,10.0,2023.0,1.0,0101,28.0,22.0,4.0,9.0,320.0,320.0,4.0,3.0,52,52
21.0,2101,1.0,2024.0,22.0,11.0,2023.0,21.0,2103,29.0,30.0,1.0,4.0,320.0,320.0,4.0,2.0,52,52
5.0,0509,1.0,2024.0,6.0,12.0,2023.0,8.0,0806,34.0,31.0,4.0,1.0,320.0,320.0,2.0,2.0,52,52
1.0,0115,1.0,2024.0,19.0,12.0,2023.0,1.0,0101,23.0,22.0,4.0,4.0,320.0,320.0,4.0,3.0,52,52
7.0,0701,1.0,2024.0,22.0,9.0,2023.0,1.0,0101,39.0,34.0,1.0,9.0,320.0,643.0,2.0,1.0,52,51
1.0,0101,1.0,2024.0,28.0,12.0,2023.0,15.0,1505,56.0,58.0,4.0,9.0,320.0,320.0,3.0,4.0,52,52
10.0,1009,1.0,2024.0,18.0,12.0,2023.0,10.0,1001,37.0,33.0,4.0,4.0,320.0,320.0,4.0,5.0,52,52
22.0,2205,1.0,2024.0,7.0,12.0,2023.0,22.0,2205,30.0,31.0,4.0,4.0,320.0,320.0,3.0,4.0,52,52
11.0,1101,2.0,2024.0,9.0,11.0,2023.0,11.0,1102,38.0,43.0,1.0,1.0,320.0,320.0,3.0,2.0,52,52
15.0,1503,2.0,2024.0,1.0,12.0,2023.0,15.0,1503,34.0,28.0,1.0,4.0,320.0,320.0,4.0,3.0,52,52
5.0,0512,2.0,2024.0,15.0,12.0,2023.0,5.0,0501,46.0,38.0,4.0,4.0,320.0,320.0,4.0,4.0,52,52
5.0,0504,2.0,2024.0,25.0,10.0,2023.0,5.0,0502,45.0,36.0,4.0,4.0,320.0,320.0,4.0,4.0,52,52
14.0,1401,2.0,2024.0,26.0,12.0,2023.0,14.0,1401,32.0,27.0,1.0,1.0,320.0,320.0,2.0,3.0,52,52
16.0,1601,2.0,2024.0,13.0,10.0,2023.0,16.0,1616,32.0,54.0,1.0,1.0,320.0,320.0,3.0,2.0,52,52
1.0,0101,3.0,2024.0,11.0,1.0,2023.0,1.0,0101,35.0,42.0,4.0,4.0,320.0,320.0,4.0,4.0,52,52
18.0,1801,4.0,2024.0,6.0,12.0,2023.0,18.0,1804,44.0,37.0,4.0,4.0,320.0,320.0,2.0,1.0,52,52
19.0,1904,4.0,2024.0,16.0,11.0,2023.0,19.0,1904,41.0,44.0,4.0,4.0,320.0,320.0,2.0,3.0,52,52
1.0,0101,5.0,2024.0,21.0,12.0,2023.0,1.0,0108,31.0,31.0,4.0,4.0,320.0,320.0,3.0,4.0,52,52
1.0,0108,6.0,2024.0,30.0,11.0,2023.0,1.0,0108,57.0,999.0,4.0,9.0,320.0,320.0,3.0,3.0,52,52
9.0,0920,2.0,2023.0,3.0,2.0,2023.0,12.0,1219,45.0,42.0,4.0,4.0,320.0,320.0,2.0,2.0,54,52
13.0,1327,3.0,2023.0,23.0,2.0,2023.0,13.0,1327,35.0,32.0,4.0,4.0,320.0,320.0,4.0,3.0,54,52
12.0,1202,8.0,2023.0,17.0,7.0,2023.0,12.0,1202,31.0,32.0,4.0,4.0,320.0,320.0,2.0,4.0,54,52
11.0,1108,10.0,2023.0,5.0,9.0,2023.0,12.0,1202,29.0,33.0,4.0,4.0,320.0,320.0,4.0,4.0,54,54
1.0,0101,11.0,2023.0,26.0,10.0,2023.0,1.0,0101,30.0,31.0,4.0,4.0,320.0,320.0,3.0,4.0,54,52
9.0,0901,10.0,2023.0,3.0,10.0,2023.0,9.0,0901,47.0,26.0,1.0,4.0,320.0,320.0,3.0,2.0,51,75
1.0,0115,4.0,2023.0,17.0,2.0,2023.0,1.0,0115,49.0,44.0,4.0,4.0,320.0,320.0,3.0,3.0,52,75
8.0,0801,5.0,2023.0,21.0,2.0,2023.0,8.0,0801,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,52,73
9.0,0901,5.0,2023.0,9.0,5.0,2023.0,9.0,0901,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,52,75
9.0,0914,6.0,2023.0,19.0,6.0,2023.0,9.0,0914,46.0,43.0,1.0,1.0,320.0,320.0,4.0,2.0,52,75
21.0,2101,10.0,2023.0,8.0,9.0,2023.0,22.0,2203,44.0,45.0,4.0,4.0,320.0,320.0,3.0,4.0,52,75
22.0,2202,11.0,2023.0,28.0,9.0,2023.0,9.0,0909,47.0,38.0,4.0,4.0,320.0,320.0,4.0,2.0,52,75
8.0,0801,1.0,2024.0,12.0,12.0,2023.0,8.0,0801,46.0,47.0,9.0,9.0,320.0,320.0,1.0,1.0,52,75
8.0,0801,1.0,2024.0,8.0,12.0,2023.0,8.0,0801,29.0,25.0,1.0,4.0,320.0,320.0,3.0,3.0,52,75
9.0,0917,2.0,2024.0,26.0,12.0,2023.0,9.0,0917,31.0,34.0,1.0,4.0,320.0,320.0,3.0,2.0,52,75
20.0,2007,4.0,2024.0,8.0,8.0,2023.0,20.0,2007,55.0,53.0,4.0,4.0,320.0,320.0,1.0,3.0,52,75
1.0,0101,6.0,2024.0,22.0,9.0,2023.0,1.0,0114,47.0,46.0,4.0,4.0,320.0,320.0,4.0,2.0,52,75
1.0,0101,3.0,2023.0,12.0,1.0,2023.0,14.0,1415,43.0,42.0,4.0,4.0,320.0,320.0,2.0,2.0,52,81
1.0,0101,12.0,2023.0,19.0,10.0,2023.0,1.0,0115,63.0,54.0,4.0,4.0,320.0,320.0,2.0,2.0,54,81
1.0,0101,4.0,2023.0,15.0,2.0,2023.0,6.0,0613,43.0,999.0,4.0,9.0,320.0,320.0,3.0,9.0,51,99
9.0,0901,7.0,2023.0,18.0,7.0,2023.0,1.0,0102,46.0,999.0,1.0,9.0,320.0,320.0,2.0,9.0,51,99
20.0,2001,7.0,2023.0,1.0,6.0,2023.0,22.0,2204,49.0,48.0,4.0,9.0,320.0,320.0,2.0,9.0,51,99
1.0,0101,11.0,2023.0,28.0,9.0,2023.0,1.0,0108,50.0,48.0,4.0,4.0,320.0,320.0,3.0,5.0,51,91
9.0,0903,1.0,2023.0,10.0,1.0,2023.0,9.0,0918,62.0,999.0,1.0,9.0,320.0,320.0,2.0,9.0,52,99
11.0,1105,2.0,2023.0,7.0,2.0,2023.0,11.0,1105,40.0,999.0,4.0,4.0,320.0,320.0,9.0,9.0,52,99
9.0,0901,3.0,2023.0,21.0,2.0,2023.0,13.0,1301,57.0,999.0,4.0,9.0,320.0,320.0,2.0,1.0,52,99
1.0,0101,4.0,2023.0,6.0,3.0,2023.0,1.0,0109,55.0,999.0,9.0,1.0,320.0,320.0,9.0,1.0,52,99
9.0,0914,5.0,2023.0,15.0,3.0,2023.0,7.0,0710,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,52,99
1.0,0101,5.0,2023.0,3.0,2.0,2023.0,20.0,2001,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,52,99
18.0,1801,5.0,2023.0,18.0,4.0,2023.0,18.0,1804,52.0,999.0,4.0,9.0,320.0,320.0,1.0,9.0,52,99
22.0,2206,5.0,2023.0,5.0,5.0,2023.0,22.0,2206,43.0,999.0,4.0,4.0,320.0,320.0,4.0,9.0,52,99
11.0,1101,5.0,2023.0,14.0,3.0,2023.0,11.0,1101,36.0,999.0,4.0,9.0,320.0,320.0,2.0,9.0,52,99
9.0,0922,6.0,2023.0,15.0,5.0,2023.0,9.0,0922,36.0,34.0,4.0,4.0,320.0,320.0,4.0,4.0,52,91
1.0,0101,7.0,2023.0,18.0,7.0,2023.0,14.0,1401,42.0,999.0,9.0,9.0,320.0,320.0,2.0,9.0,52,99
1.0,0101,7.0,2023.0,10.0,4.0,2023.0,13.0,1301,42.0,999.0,1.0,9.0,320.0,320.0,2.0,9.0,52,99
1.0,0101,7.0,2023.0,30.0,6.0,2023.0,22.0,2201,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,52,99
1.0,0101,7.0,2023.0,20.0,6.0,2023.0,1.0,0102,999.0,999.0,9.0,9.0,756.0,340.0,9.0,9.0,52,99
18.0,1801,8.0,2023.0,31.0,7.0,2023.0,18.0,1801,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,52,99
1.0,0101,8.0,2023.0,10.0,7.0,2023.0,14.0,1401,34.0,31.0,1.0,9.0,320.0,320.0,2.0,9.0,52,99
9.0,0901,9.0,2023.0,11.0,9.0,2023.0,8.0,0803,44.0,999.0,1.0,9.0,320.0,320.0,3.0,9.0,52,99
1.0,0101,10.0,2023.0,9.0,5.0,2023.0,5.0,0501,47.0,999.0,4.0,9.0,320.0,320.0,4.0,9.0,52,99
1.0,0101,10.0,2023.0,13.0,9.0,2023.0,6.0,0606,41.0,36.0,4.0,9.0,320.0,320.0,4.0,9.0,52,99
11.0,1103,10.0,2023.0,20.0,9.0,2023.0,11.0,1103,42.0,999.0,4.0,9.0,320.0,320.0,4.0,9.0,52,99
9.0,0921,11.0,2023.0,12.0,10.0,2023.0,5.0,0507,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,52,99
1.0,0116,11.0,2023.0,10.0,11.0,2023.0,1.0,0117,42.0,999.0,4.0,9.0,320.0,320.0,2.0,9.0,52,99
9.0,0901,11.0,2023.0,10.0,10.0,2023.0,9.0,0901,999.0,40.0,1.0,5.0,320.0,320.0,9.0,1.0,52,91
1.0,0101,12.0,2023.0,29.0,8.0,2023.0,1.0,0101,49.0,999.0,4.0,9.0,320.0,320.0,3.0,9.0,52,99
9.0,0922,12.0,2023.0,7.0,12.0,2023.0,18.0,1804,54.0,999.0,4.0,9.0,320.0,320.0,4.0,1.0,52,99
1.0,0114,12.0,2023.0,19.0,9.0,2023.0,1.0,0114,29.0,30.0,4.0,4.0,320.0,320.0,2.0,4.0,52,93
1.0,0101,12.0,2023.0,23.0,11.0,2023.0,14.0,1415,31.0,21.0,9.0,9.0,320.0,320.0,3.0,9.0,52,99
1.0,0115,12.0,2023.0,29.0,10.0,2023.0,1.0,0117,43.0,29.0,4.0,4.0,320.0,320.0,2.0,4.0,52,91
21.0,2106,1.0,2024.0,26.0,10.0,2023.0,22.0,2202,27.0,26.0,4.0,9.0,320.0,320.0,4.0,9.0,52,99
20.0,2001,1.0,2024.0,16.0,10.0,2023.0,20.0,2001,999.0,999.0,9.0,9.0,320.0,320.0,9.0,1.0,52,99
1.0,0115,2.0,2024.0,21.0,11.0,2023.0,1.0,0114,48.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,52,99
19.0,1904,5.0,2024.0,8.0,11.0,2023.0,19.0,1904,44.0,39.0,4.0,9.0,320.0,320.0,2.0,9.0,52,99
1.0,0101,3.0,2023.0,16.0,2.0,2023.0,1.0,0106,50.0,51.0,4.0,4.0,320.0,320.0,5.0,2.0,54,91
4.0,0401,1.0,2024.0,18.0,9.0,2023.0,4.0,0415,43.0,46.0,4.0,4.0,320.0,320.0,2.0,2.0,54,99
6.0,0609,1.0,2023.0,19.0,1.0,2023.0,1.0,0101,58.0,999.0,4.0,9.0,320.0,320.0,2.0,1.0,51,97
12.0,1203,2.0,2023.0,17.0,1.0,2023.0,12.0,1203,36.0,34.0,4.0,4.0,320.0,320.0,3.0,5.0,51,97
6.0,0601,3.0,2023.0,23.0,2.0,2023.0,6.0,0601,38.0,26.0,9.0,4.0,320.0,320.0,2.0,3.0,51,97
13.0,1314,3.0,2023.0,29.0,3.0,2023.0,13.0,1314,29.0,27.0,1.0,1.0,320.0,320.0,3.0,4.0,51,97
22.0,2202,3.0,2023.0,22.0,2.0,2023.0,22.0,2202,30.0,26.0,4.0,4.0,320.0,320.0,3.0,2.0,51,97
16.0,1601,4.0,2023.0,17.0,3.0,2023.0,16.0,1601,29.0,29.0,1.0,4.0,320.0,320.0,2.0,4.0,51,97
1.0,0101,5.0,2023.0,17.0,4.0,2023.0,1.0,0106,26.0,23.0,4.0,5.0,320.0,320.0,4.0,3.0,51,97
9.0,0901,5.0,2023.0,20.0,3.0,2023.0,1.0,0101,44.0,42.0,9.0,9.0,320.0,320.0,1.0,1.0,51,97
10.0,1010,5.0,2023.0,20.0,4.0,2023.0,10.0,1010,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,51,97
1.0,0101,6.0,2023.0,11.0,5.0,2023.0,1.0,0101,39.0,42.0,4.0,4.0,320.0,320.0,2.0,2.0,51,97
14.0,1401,6.0,2023.0,12.0,5.0,2023.0,14.0,1408,28.0,28.0,1.0,1.0,320.0,320.0,2.0,2.0,51,97
9.0,0901,6.0,2023.0,21.0,6.0,2023.0,9.0,0909,29.0,26.0,4.0,1.0,320.0,320.0,3.0,2.0,51,97
1.0,0101,7.0,2023.0,28.0,6.0,2023.0,1.0,0101,36.0,33.0,4.0,4.0,320.0,320.0,4.0,4.0,51,97
1.0,0101,7.0,2023.0,27.0,6.0,2023.0,1.0,0101,26.0,31.0,4.0,4.0,320.0,320.0,4.0,4.0,51,97
7.0,0701,7.0,2023.0,23.0,5.0,2023.0,8.0,0802,33.0,33.0,1.0,1.0,320.0,320.0,2.0,2.0,51,97
17.0,1701,8.0,2023.0,10.0,7.0,2023.0,17.0,1705,28.0,26.0,4.0,4.0,320.0,320.0,2.0,2.0,51,97
1.0,0102,8.0,2023.0,12.0,7.0,2023.0,1.0,0101,74.0,999.0,4.0,9.0,320.0,9999.0,6.0,1.0,51,97
1.0,0115,8.0,2023.0,1.0,6.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,51,97
1.0,0101,8.0,2023.0,10.0,8.0,2023.0,1.0,0101,42.0,42.0,4.0,4.0,320.0,320.0,3.0,2.0,51,97
1.0,0101,8.0,2023.0,1.0,8.0,2023.0,1.0,0115,999.0,72.0,9.0,4.0,320.0,320.0,1.0,2.0,51,97
1.0,0101,9.0,2023.0,31.0,8.0,2023.0,1.0,0101,32.0,32.0,4.0,4.0,320.0,320.0,3.0,4.0,51,97
8.0,0801,9.0,2023.0,8.0,8.0,2023.0,12.0,1206,25.0,24.0,1.0,1.0,320.0,320.0,2.0,4.0,51,97
8.0,0801,9.0,2023.0,10.0,8.0,2023.0,8.0,0801,41.0,38.0,9.0,9.0,320.0,320.0,1.0,1.0,51,97
13.0,1302,9.0,2023.0,27.0,6.0,2023.0,13.0,1312,30.0,27.0,4.0,4.0,320.0,320.0,2.0,2.0,51,97
5.0,0513,9.0,2023.0,15.0,8.0,2023.0,5.0,0513,29.0,26.0,4.0,4.0,320.0,320.0,2.0,3.0,51,97
1.0,0114,9.0,2023.0,29.0,8.0,2023.0,1.0,0101,54.0,999.0,4.0,4.0,320.0,320.0,9.0,9.0,51,97
15.0,1504,10.0,2023.0,8.0,9.0,2023.0,15.0,1504,54.0,36.0,4.0,4.0,320.0,320.0,3.0,2.0,51,97
3.0,0308,10.0,2023.0,31.0,7.0,2023.0,3.0,0308,28.0,34.0,4.0,4.0,320.0,320.0,3.0,4.0,51,97
9.0,0920,10.0,2023.0,6.0,9.0,2023.0,9.0,0920,23.0,24.0,4.0,4.0,320.0,320.0,3.0,3.0,51,97
14.0,1401,10.0,2023.0,30.0,8.0,2023.0,14.0,1401,24.0,24.0,1.0,9.0,320.0,320.0,4.0,2.0,51,97
14.0,1401,10.0,2023.0,29.0,9.0,2023.0,14.0,1418,33.0,31.0,4.0,5.0,320.0,320.0,2.0,2.0,51,97
3.0,0301,10.0,2023.0,29.0,9.0,2023.0,3.0,0301,53.0,47.0,4.0,4.0,320.0,320.0,4.0,5.0,51,97
19.0,1901,11.0,2023.0,20.0,9.0,2023.0,19.0,1901,20.0,19.0,4.0,4.0,320.0,320.0,9.0,9.0,51,97
9.0,0901,11.0,2023.0,18.0,9.0,2023.0,9.0,0901,48.0,47.0,4.0,1.0,320.0,320.0,9.0,9.0,51,97
1.0,0113,11.0,2023.0,6.0,11.0,2023.0,1.0,0113,27.0,27.0,4.0,4.0,320.0,320.0,1.0,2.0,51,97
10.0,1001,11.0,2023.0,13.0,9.0,2023.0,10.0,1001,31.0,36.0,4.0,4.0,320.0,320.0,3.0,4.0,51,97
6.0,0601,11.0,2023.0,4.0,9.0,2023.0,1.0,0101,40.0,58.0,4.0,9.0,320.0,222.0,2.0,1.0,51,97
18.0,1801,12.0,2023.0,2.0,10.0,2023.0,18.0,1801,36.0,34.0,4.0,4.0,320.0,320.0,4.0,2.0,51,97
1.0,0101,12.0,2023.0,15.0,11.0,2023.0,1.0,0112,50.0,25.0,4.0,1.0,320.0,320.0,3.0,2.0,51,97
17.0,1703,12.0,2023.0,13.0,11.0,2023.0,17.0,1701,43.0,36.0,4.0,9.0,320.0,320.0,3.0,1.0,51,97
1.0,0101,12.0,2023.0,28.0,9.0,2023.0,1.0,0101,31.0,37.0,4.0,4.0,320.0,320.0,2.0,3.0,51,97
22.0,2201,12.0,2023.0,20.0,11.0,2023.0,22.0,2201,31.0,26.0,4.0,4.0,320.0,320.0,4.0,4.0,51,97
15.0,1506,1.0,2024.0,30.0,11.0,2023.0,15.0,1506,31.0,25.0,4.0,4.0,320.0,320.0,4.0,2.0,51,97
1.0,0101,1.0,2024.0,24.0,11.0,2023.0,1.0,0101,28.0,27.0,4.0,4.0,320.0,320.0,4.0,4.0,51,97
18.0,1801,1.0,2024.0,26.0,10.0,2023.0,18.0,1804,34.0,26.0,4.0,4.0,320.0,320.0,3.0,3.0,51,97
